132182 - 139875, tiefer-stollen-grube-ottilie - tiefer-stollen-grube-ottilie
132183 - 132184, tiefer-stollen1 - tiefer-stollen2
132183 - 133004, tiefer-stollen1 - tiefer-stollen1
132183 - 139876, tiefer-stollen1 - tiefer-stollen1
132185 - 139877, tiefer-weisseritz-stolln - tiefer-weisseritz-stolln
132186 - 139878, tiefstollen - tiefstollen
132187 - 139879, tiefstollen-am-hercherhof - tiefstollen-am-hercherhof
132194 - 139881, tomas - tomas
132200 - 132203, trasshohle1 - trasshohle4
132201 - 132204, trasshohle2 - trasshohle5
132202 - 132205, trasshohle3 - trasshohle6
132208 - 132209, trasshohleneingang1 - trasshohleneingang2
132210 - 139882, traverso-banco-n-3 - traverso-banco-n-3
132211 - 139883, traversobanco-bechaz - traversobanco-bechaz
132212 - 139884, traversobanco-n-2 - traversobanco-n-2
132213 - 139885, traversobanco-n-1 - traversobanco-n-1
132214 - 139886, travesal-de-los-villares - travesal-de-los-villares
132219 - 133005, treppenstollen - treppenstollen
132219 - 139887, treppenstollen - treppenstollen
132220 - 139888, trial-lead-mine-adit - trial-lead-mine-adit
132223 - 139889, trincea - trincea
132224 - 139890, trincea-q-1544 - trincea-q-1544
132225 - 132226, trincea-q-15441 - trincea-q-15442
132225 - 139891, trincea-q-15441 - trincea-q-15441
132234 - 132235, trollkyrkja3 - trollkyrkja4
132269 - 139892, trube-stollen - trube-stollen
132271 - 139893, tunel - tunel
132272 - 139894, tunel-de-la-engana - tunel-de-la-engana
132275 - 139896, tunnel-29-ausgang - tunnel-29-ausgang
132276 - 139897, tunnel-29-eingang - tunnel-29-eingang
132277 - 139898, tunnel-57-eingang - tunnel-57-eingang
132279 - 139900, tunnel-eierberge-nord - tunnel-eierberge-nord
132280 - 132282, tunnel-eierberge-nord1 - tunnel-eierberge-nord3
132280 - 139901, tunnel-eierberge-nord1 - tunnel-eierberge-nord1
132281 - 132283, tunnel-eierberge-nord2 - tunnel-eierberge-nord4
132281 - 139902, tunnel-eierberge-nord2 - tunnel-eierberge-nord2
132286 - 139903, tunnel-kulch-nord - tunnel-kulch-nord
132287 - 132289, tunnel-kulch-nord1 - tunnel-kulch-nord3
132287 - 139904, tunnel-kulch-nord1 - tunnel-kulch-nord1
132288 - 132290, tunnel-kulch-nord2 - tunnel-kulch-nord4
132288 - 139905, tunnel-kulch-nord2 - tunnel-kulch-nord2
132291 - 139906, tunnel-kulch-sud - tunnel-kulch-sud
132292 - 132294, tunnel-kulch-sud1 - tunnel-kulch-sud3
132292 - 139907, tunnel-kulch-sud1 - tunnel-kulch-sud1
132293 - 132295, tunnel-kulch-sud2 - tunnel-kulch-sud4
132293 - 139908, tunnel-kulch-sud2 - tunnel-kulch-sud2
132297 - 139909, turmhof-hilfsstolln - turmhof-hilfsstolln
132304 - 139913, tunel-de-la-engana - tunel-de-la-engana
132305 - 139914, turkischer-backofen - turkischer-backofen
132306 - 139916, uholna-bana-michaeli-viktoria - uholna-bana-viktoria
132309 - 139917, unbekannt - unbekannt
132310 - 139918, unbekannter-zugang - unbekannter-zugang
132311 - 139919, underbergstollen - underbergstollen
132312 - 133006, unterer-emilianusstollen - unterer-emilianusstollen
132312 - 139920, unterer-emilianusstollen - unterer-emilianusstollen
132313 - 139921, unterer-lehmtalstollen - unterer-lehmtalstollen
132314 - 139922, unterer-morgenstern-stolln - unterer-morgenstern-stolln
132315 - 139923, unterer-sammann-stollen - unterer-sammann-stollen
132316 - 133007, unterer-schlanger-stollen - unterer-schlanger-stollen
132316 - 139924, unterer-schlanger-stollen - unterer-schlanger-stollen
132317 - 139925, unterhahner-stollen - unterhahner-stollen
132318 - 139927, upadowa-z-lat-50-xx-w - upadowa-z-lat-50-xx-w
132319 - 138617, uranbergwerkstollen - besucherbergwerk-zinnerzgrube-werra
132324 - 133008, vaux-renard - vaux-renard
132324 - 139928, vaux-renard - vaux-renard
132325 - 139929, vedro-dedicna - vedro-dedicna
132326 - 133009, veilstollen - veilstollen
132326 - 139930, veilstollen - veilstollen
132332 - 133010, veltheimstollen - veltheimstollen
132332 - 139931, veltheimstollen - veltheimstollen
132333 - 132334, veltheimstollen1 - veltheimstollen2
132333 - 133011, veltheimstollen1 - veltheimstollen1
132333 - 139932, veltheimstollen1 - veltheimstollen1
132336 - 139933, venetianerstollen - venetianerstollen
132337 - 133012, ventilator-tagesstrecke-floz-eilert - ventilator-tagesstrecke-floz-eilert
132337 - 139934, ventilator-tagesstrecke-floz-eilert - ventilator-tagesstrecke-floz-eilert
132342 - 139936, vereinigte-pfingstblume - vereinigte-pfingstblume
132348 - 139937, vereinigungsstollen - vereinigungsstollen
132349 - 133014, versuchsstollen - versuchsstollen
132349 - 139939, versuchsstollen - versuchsstollen
132350 - 139940, versuchsstollen-hagenbach - versuchsstollen-hagenbach
132351 - 133015, versuchsstollen-ca-5m-tief - versuchsstollen-ca-5m-tief
132351 - 139941, versuchsstollen-ca-5m-tief - versuchsstollen-ca-5m-tief
132352 - 132356, versuchsstollen1 - versuchsstollen5
132352 - 133016, versuchsstollen1 - versuchsstollen1
132352 - 139942, versuchsstollen1 - versuchsstollen1
132353 - 132357, versuchsstollen2 - versuchsstollen6
132353 - 133017, versuchsstollen2 - versuchsstollen2
132353 - 139943, versuchsstollen2 - versuchsstollen2
132354 - 132358, versuchsstollen3 - versuchsstollen7
132354 - 133018, versuchsstollen3 - versuchsstollen3
132354 - 139944, versuchsstollen3 - versuchsstollen3
132355 - 132359, versuchsstollen4 - versuchsstollen8
132355 - 133019, versuchsstollen4 - versuchsstollen4
132355 - 139945, versuchsstollen4 - versuchsstollen4
132360 - 133020, versuchsstrecke - versuchsstrecke
132360 - 139946, versuchsstrecke - versuchsstrecke
132361 - 139947, vestenburger-stolln - vestenburger-stolln
132374 - 133021, viktoriastollen - viktoriastollen
132374 - 139949, viktoriastollen - viktoriastollen
132375 - 132377, viktoriastollen1 - viktoriastollen3
132375 - 133022, viktoriastollen1 - viktoriastollen1
132375 - 139950, viktoriastollen1 - viktoriastollen1
132376 - 132378, viktoriastollen2 - viktoriastollen4
132376 - 133023, viktoriastollen2 - viktoriastollen2
132376 - 139951, viktoriastollen2 - viktoriastollen2
132379 - 139952, vilhem-ii - vilhem-ii
132380 - 139953, viliam - viliam
132383 - 139954, vinzenz-schurfstollen - vinzenz-schurfstollen
132384 - 139955, vinzenzstollen - vinzenzstollen
132388 - 139958, vojtek - vojtek
132390 - 139959, volle-rose - volle-rose
132392 - 139960, volt-verocei-szenbanya-taroja-beomlott - volt-verocei-szenbanya-taroja-beomlott
132393 - 132394, volt-verocei-szenbanya-taroja-beomlott-1 - volt-verocei-szenbanya-taroja-beomlott-2
132393 - 139961, volt-verocei-szenbanya-taroja-beomlott-1 - volt-verocei-szenbanya-taroja-beomlott-1
132395 - 139962, volt-verocei-szenbanya-taroja-nyitott - volt-verocei-szenbanya-taroja-nyitott
132397 - 139963, vrch-ignac - vrch-ignac
132398 - 139964, vrchny-karol - vrchny-karol
132399 - 139965, vysna-stolna-anna - vysna-stolna-anna
132400 - 139966, vysna - vysna
132401 - 133025, volklinger-tagesstrecke - volklinger-tagesstrecke
132401 - 139968, volklinger-tagesstrecke - volklinger-tagesstrecke
132405 - 133026, warndt-stollen - warndt-stollen
132405 - 139970, warndt-stollen - warndt-stollen
132406 - 133027, warndtstollen-mundloch-grossrosseln - warndtstollen-mundloch-grossrosseln
132406 - 139971, warndtstollen-mundloch-grossrosseln - warndtstollen-mundloch-grossrosseln
132407 - 139972, wasserkraftwerk-swarovski - wasserkraftwerk-swarovski
132408 - 132409, wasserkraftwerk-swarovski1 - wasserkraftwerk-swarovski2
132408 - 139973, wasserkraftwerk-swarovski1 - wasserkraftwerk-swarovski1
132410 - 139974, wasserlosungsstollen - wasserlosungsstollen
132411 - 133028, wasserstollen - wasserstollen
132411 - 139975, wasserstollen - wasserstollen
132413 - 139976, weidtmann-stollen - weidtmann-stollen
132414 - 139977, weinstockstollen - weinstockstollen
132415 - 133029, weisse-grube - weisse-grube
132415 - 139978, weisse-grube - weisse-grube
132416 - 139979, weisser-ofen - weisser-ofen
132417 - 139980, wejscie-zasypane - wejscie-zasypane
132433 - 139982, westlicher-tagetrieb-frielinghaus - westlicher-tagetrieb-frielinghaus
132436 - 139983, wetteraufbruch - wetteraufbruch
132437 - 139984, wetterschacht - wetterschacht
132438 - 139986, wetterstollen-hirschzunge - wetterstollen-hirschzunge
132439 - 133030, wetterstrecke-zur-90m-sohle - wetterstrecke-zur-90m-sohle
132439 - 139987, wetterstrecke-zur-90m-sohle - wetterstrecke-zur-90m-sohle
132440 - 139988, wetzsteinstollen - wetzsteinstollen
132442 - 139989, wiesenborner-stollen - wiesenborner-stollen
132447 - 139991, wildsbach-stollen - wildsbach-stollen
132448 - 133031, wilhelm - wilhelm
132448 - 139992, wilhelm - wilhelm
132449 - 133032, wilhelm-erbstollen - wilhelm-erbstollen
132449 - 139993, wilhelm-erbstollen - wilhelm-erbstollen
132450 - 133033, wilhelm-tagesstrecke - wilhelm-tagesstrecke
132450 - 139994, wilhelm-tagesstrecke - wilhelm-tagesstrecke
132452 - 133034, wilhelmslust - wilhelmslust
132452 - 139995, wilhelmslust - wilhelmslust
132453 - 139996, wilhelmsstollen - wilhelmsstollen
132455 - 132456, wilhelmstollen1 - wilhelmstollen2
132455 - 133036, wilhelmstollen1 - wilhelmstollen1
132455 - 139998, wilhelmstollen1 - wilhelmstollen1
132457 - 133037, wilhemstollen - wilhemstollen
132457 - 139999, wilhemstollen - wilhemstollen
132458 - 140000, wille-gottes-stolln - wille-gottes-stolln
132461 - 133038, wittekindstollen - wittekindstollen
132461 - 140001, wittekindstollen - wittekindstollen
132462 - 140002, wolf - wolf
132465 - 140003, wolfram-bergbau-mittersill - wolfram-bergbau-mittersill
132466 - 140004, wolframstolln-181 - wolframstolln-181
132467 - 140005, wood-mine - wood-mine
132468 - 140006, wasche-stollen - wasche-stollen
132469 - 140007, wlodarz-1 - wlodarz-1
132470 - 140008, wlodarz-2 - wlodarz-2
132471 - 140009, wlodarz-3 - wlodarz-3
132472 - 140010, wlodarz-4 - wlodarz-4
132474 - 135224, ytterby-gruva - ytterby-gruva
132475 - 140011, z-krata - z-krata
132479 - 140012, zbojnicka-pivnica - zbojnicka-pivnica
132497 - 133039, zeche-gottesgab - zeche-gottesgab
132497 - 140013, zeche-gottesgab - zeche-gottesgab
132498 - 140014, zeche-gotthilf - zeche-gotthilf
132507 - 140015, zeche-timmerbeil - zeche-timmerbeil
132511 - 140016, zeche-vereinigte-eulalia - zeche-vereinigte-eulalia
132515 - 140017, zeche-zum-frischen-neu-jahres-gluck - zeche-zum-frischen-neu-jahres-gluck
132516 - 140018, zehntkeller-der-burg-fleckenstein - zehntkeller-der-burg-fleckenstein
132517 - 140019, zeiselbergstollen - zeiselbergstollen
132518 - 140020, zeme-zaslibena - zeme-zaslibena
132519 - 140021, zentraler-bergungsort-der-bundesrepublik-deutschland - zentraler-bergungsort-der-bundesrepublik-deutschland
132521 - 133040, ziehwaldstollen - ziehwaldstollen
132521 - 140022, ziehwaldstollen - ziehwaldstollen
132522 - 140023, zimbergstollen - zimbergstollen
132524 - 140024, zirkelschacht - zirkelschacht
132525 - 133041, Altbergbau - zivilschutzanlage-gudingen
132525 - 140025, Altbergbau - zivilschutzanlage-gudingen
132527 - 133042, zivilschutzanlage-gudingen2 - zivilschutzanlage-gudingen1
132527 - 140026, zivilschutzanlage-gudingen2 - zivilschutzanlage-gudingen1
132546 - 140027, zugang-tiefbunker - zugang-tiefbunker
132547 - 132548, zugang-tiefbunker1 - zugang-tiefbunker2
132547 - 140028, zugang-tiefbunker1 - zugang-tiefbunker1
132550 - 140029, zuzana - zuzana
132553 - 132557, zwergenhohle1 - zwergenhohle5
132558 - 140030, zwergenloch - zwergenloch
132560 - 140031, zwiesler-tiefer-erbstollen - zwiesler-tiefer-erbstollen
132561 - 133043, aquivalentstollen - aquivalentstollen
132561 - 140032, aquivalentstollen - aquivalentstollen
132571 - 140033, certova-jaskyna - certova-jaskyna
132572 - 140034, ludmila - ludmila
132573 - 140035, ludovit - ludovit
132574 - 140036, sachta-c-2 - sachta-c-2
132575 - 140037, stefan - stefan
132576 - 140038, stola - stola
132577 - 140039, stola-jana-evangelisty - stola-jana-evangelisty
132578 - 140040, stola-k-h-franka - stola-k-h-franka
132579 - 140041, stola-sv-antonina-paduanskeho - stola-sv-antonina-paduanskeho
132580 - 140042, stola-xi - stola-xi
132581 - 140043, stola-c-1-hvezda - stola-c-1-hvezda
132582 - 140044, stolna-adolf - stolna-adolf
132583 - 140045, stolna-amanda - stolna-amanda
132584 - 140046, stolna-fietschuf - stolna-fietschuf
132585 - 140047, stolna-jozefa-borovniaka - stolna-jozefa-borovniaka
132586 - 140048, stolna-katarina - stolna-katarina
132587 - 140049, stolna-martin - stolna-martin
132588 - 140050, stolna-samuel - stolna-samuel
132589 - 140051, stolna-zigmund - stolna-zigmund
132590 - 140052, zelezna-stolna - zelezna-stolna
132591 - 140053, zidovska-bana - zidovska-bana
132593 - 140054,  - 
132594 - 140055,  - 
132597 - 140057,  - 
132599 - 140058,  - 
132600 - 132601, 1 - 2
132600 - 140059, 1 - 1
132603 - 140060,  - 
132604 - 140062,  - 
132605 - 140070,  - 
132609 - 140071,  - 
132610 - 140072,  - 
132612 - 140077,  - 
132614 - 140078,  - 
132616 - 140079,  - 
132623 - 140081,  - 
132624 - 140082,  - 
132625 - 140083, 2 - 2
132626 - 140084,  - 
132629 - 140085,  - 
132631 - 140088,  - 
132632 - 140089, 1 - 1
132633 - 140090, 1 - 1
132634 - 140091, 12 - 12
132635 - 140092, 13 - 13
132636 - 140093, 2 - 2
132637 - 140094, 21 - 21
132638 - 140095, 22 - 22
132639 - 140096, 3 - 3
132640 - 140097, 32 - 32
132641 - 140098, 4 - 4
132642 - 140099, 5 - 5
132643 - 140100, 6 - 6
132644 - 140101, 7 - 7
132645 - 140102, 1 - 1
132646 - 140103, 2 - 2
132647 - 140104, 3 - 3
132648 - 140105, 4 - 4
132649 - 140106, 5 - 5
132650 - 140107, 6 - 6
132651 - 140108, 7 - 7
132694 - 138541, alter-bruch - alter-bruch
132804 - 138971, grube-barbara - grube-barbara
132814 - 138995, grube-hoffnung - grube-hoffnung
132842 - 139052, hermannsgrund - hermannsgrund
132876 - 139206, lange-schaar-stollen - lange-schaar-stollen
132894 - 139278, marie-in-der-kohlbach - marie-in-der-kohlbach
132954 - 139780, stollen - stollen7
132967 - 139749, stollen-friedrich - stollen-friedrich
133013 - 139935, verbindungsstollen - verbindungsstollen
133035 - 139997, wilhelmstollen - wilhelmstollen
133155 - 133237, mindener-revier - mindener-revier
133158 - 140872, abelsgrube - abelsgrube
133159 - 134099, kreis-euskirchen - kreis-euskirchen
133163 - 140804, tagebau-alfred - tagebau-alfred
133164 - 133212, kreis-duren - kreis-duren
133164 - 134104, kreis-duren - kreis-duren
133168 - 140805, tagebau-berrenrath - tagebau-berrenrath
133169 - 140873, grube-clemafin - grube-clemafin
133172 - 140799, grube-donatus - grube-donatus
133173 - 140806, tagebau-duren - tagebau-duren
133176 - 140807, tagebau-fortuna-garsdorf - tagebau-fortuna-garsdorf
133177 - 140808, tagebau-frechen - tagebau-frechen
133180 - 133209, kreis-heinsberg - kreis-heinsberg
133184 - 140796, tagebau-inden - tagebau-inden
133186 - 133213, aldenhoven - aldenhoven
133187 - 133196, stadteregion-aachen - stadteregion-aachen
133188 - 133197, herzogenrath - herzogenrath
133190 - 140875, schachtanlage-union-103 - schachtanlage-union-103
133192 - 140809, tagebau-zukunft - tagebau-zukunft
133193 - 133215, eschweiler - eschweiler
133223 - 140933, zeche-sophia-jacoba - zeche-sophia-jacoba
133226 - 143210, bergwerk-ibbenburen - bergwerk-ibbenburen
133228 - 140699, ibbenburen - bergwerk-ibbenburen
133229 - 141592, grube-mieke - grube-mieke
133236 - 140749, steinkohlenbergwerk-bolhorst - steinkohlenbergwerk-bolhorst
133239 - 140937, zeche-albert-iii - zeche-albert-iii
133240 - 140939, zeche-altemann - zeche-altemann
133241 - 140938, zeche-alte-mann - zeche-alte-mann
133245 - 140941, zeche-amalia - zeche-amalia
133248 - 140942, zeche-baaker-mulde - zeche-baaker-mulde
133249 - 140943, zeche-backwinkler-erbstolln - zeche-backwinkler-erbstolln
133250 - 140944, zeche-berneck - zeche-berneck
133251 - 140945, zeche-bessergluck - zeche-bessergluck
133253 - 140946, zeche-bruchstrasse - zeche-bruchstrasse
133260 - 140954, zeche-colonia - zeche-colonia
133261 - 133980, zeche-vereinigte-constantin-der-grosse - zeche-vereinigte-constantin-der-grosse
133261 - 141011, zeche-vereinigte-constantin-der-grosse - zeche-constantin-1
133262 - 133518, zeche-constanze - zeche-constanze
133262 - 140955, zeche-constanze - zeche-constanze
133265 - 140956, zeche-dickebaeckerbank - zeche-dickebaeckerbank
133266 - 141018, zeche-vereinigte-dickebaeckerbank-anna-catharina - zeche-dickebaeckerbank
133269 - 141691, egmont-erbstollen - egmont-erbstollen
133270 - 140957, zeche-eulenbaum - zeche-eulenbaum
133272 - 140959, zeche-fortuna-bochum - zeche-fortuna
133273 - 140960, zeche-friederica-erbstolln - zeche-friederica-erbstolln
133275 - 140962, zeche-frohliche-morgensonne - zeche-frohliche-morgensonne
133279 - 140936, gibraltar-erbstolln - gibraltar-erbstolln
133284 - 140964, zeche-gluckssonne - zeche-gluckssonne
133285 - 140965, zeche-gluckswinkelburg - zeche-gluckswinkelburg
133286 - 140967, zeche-gottesgluck - zeche-gottesgluck
133287 - 140968, zeche-grossebank - zeche-grossebank
133289 - 140969, zeche-haarmannsbanker-stollen - zeche-haarmannsbanker-stollen
133290 - 140974, zeche-hannover - zeche-hannover
133291 - 140980, zeche-hasenwinkel - zeche-hasenwinkel
133294 - 141695, hauptschlusseler-erbstollen - hauptschlusseler-erbstollen
133298 - 140982, zeche-hohne - zeche-hohne
133299 - 133953, zeche-holland - zeche-holland
133300 - 140983, zeche-hulfe-gottes - zeche-hulfe-gottes
133304 - 140984, zeche-johann-friederich - zeche-johann-friederich
133305 - 140986, zeche-julius-philipp-erbstollen - zeche-julius-philipp-erbstollen
133307 - 140987, zeche-kirschbaum-bochum - zeche-kirschbaum
133308 - 141022, zeche-vereinigte-kirschbaum-neumark - zeche-vereinigte-kirschbaum-neumark
133309 - 133873, zeche-klosterbusch - zeche-klosterbusch
133311 - 140988, zeche-lauseplatte - zeche-lauseplatte
133313 - 140989, zeche-lothringen - zeche-lothringen
133316 - 140995, zeche-mit-gott-gewagt-bochum - zeche-mit-gott-gewagt-bochum
133318 - 133459, zeche-neu-iserlohn - zeche-neu-iserlohn
133320 - 140997, zeche-neue-missgunst - zeche-neue-missgunst
133321 - 140998, zeche-neue-missgunst-unvermuthetgluck - zeche-neue-missgunst-unvermuthetgluck
133322 - 141024, zeche-vereinigte-neue-missgunst - zeche-vereinigte-neue-missgunst
133325 - 140999, zeche-nordpol - zeche-nordpol
133327 - 141000, zeche-pfingstblume - zeche-pfingstblume
133333 - 141001, zeche-prinz-von-preussen - zeche-prinz-von-preussen
133335 - 141003, zeche-schepmannsbank - zeche-schepmannsbank
133337 - 141004, zeche-schwarze-junge - zeche-schwarze-junge
133340 - 141006, zeche-sonnenscheiner-stolln - zeche-sonnenscheiner-stolln
133342 - 133554, st-mathias-erbstollen - st-mathias-erbstollen
133344 - 141007, zeche-sternberg - zeche-sternberg
133345 - 141008, zeche-storksbank-bochum - zeche-storksbank
133346 - 141009, zeche-urbanus - zeche-urbanus
133347 - 141025, zeche-vereinigte-urbanus - zeche-vereinigte-urbanus
133348 - 141026, zeche-vollmond - zeche-vollmond
133352 - 141028, zeche-franz-haniel - zeche-franz-haniel
133354 - 141029, zeche-prosper - zeche-prosper
133356 - 141030, zeche-rheinbaben - zeche-rheinbaben
133366 - 141032, zeche-am-busch - zeche-am-busch
133368 - 141033, zeche-am-schwaben - zeche-am-schwaben
133371 - 141600, zeche-vereinigte-henriette-dortmund - zeche-vereinigte-henriette-dortmund
133375 - 141034, zeche-blumenthal - zeche-blumenthal
133377 - 141083, zeche-vereinigte-borussia - zeche-vereinigte-borussia
133379 - 141035, zeche-brautkammer - zeche-brautkammer
133381 - 141037, zeche-buntebank - zeche-buntebank
133383 - 141036, zeche-bunte-kuh - zeche-bunte-kuh
133384 - 141038, zeche-christian - zeche-christian
133393 - 141042, zeche-diedrich - zeche-diedrich
133396 - 141044, zeche-elisabeth - zeche-elisabeth
133398 - 141045, zeche-feldbank - zeche-feldbank
133399 - 141047, zeche-felicitas - zeche-felicitas
133400 - 141048, zeche-forelle - zeche-forelle
133401 - 141086, zeche-vereinigte-forelle-alteweib - zeche-vereinigte-forelle-alteweib
133402 - 141349, zeche-freiberg - zeche-freiberg
133408 - 141089, zeche-vereinigte-fundling-dahlacker - zeche-vereinigte-fundling-dahlacker
133409 - 141050, zeche-furst-hardenberg - zeche-furst-hardenberg
133412 - 141051, zeche-gluckauf-tiefbau - zeche-gluckauf-tiefbau
133417 - 141053, zeche-goyenfeld - zeche-goyenfeld
133421 - 141054, zeche-gute-hoffnung-iii - zeche-gute-hoffnung-iii
133428 - 141598, zeche-himmelfahrt - zeche-himmelfahrt
133432 - 141056, zeche-holthausen - zeche-holthausen
133434 - 141058, zeche-hummelbank - zeche-hummelbank
133436 - 133859, zeche-jacke - zeche-jacke
133438 - 141698, joest-s-erbstollen - joest-s-erbstollen
133445 - 141061, zeche-kirschbaum-dortmund - zeche-kirschbaum
133447 - 141062, zeche-kurl - zeche-kurl
133449 - 141063, zeche-landwehr - zeche-landwehr
133450 - 141064, zeche-landwehr-muhlenberg - zeche-landwehr-muhlenberg
133451 - 141066, zeche-magdeburg - zeche-magdeburg
133452 - 141067, zeche-margaretha - zeche-margaretha
133457 - 141068, zeche-mit-gott-gewagt-dortmund - zeche-mit-gott-gewagt
133458 - 141069, zeche-neue-hoffnung - zeche-neue-hoffnung
133461 - 141070, zeche-niederhofen-i-v - zeche-niederhofen
133461 - 141071, zeche-niederhofen-i-v - zeche-niederhofen
133462 - 141073, zeche-oespel - zeche-oespel
133466 - 141077, zeche-schleswig - zeche-schleswig
133471 - 141080, zeche-sonnenblick - zeche-sonnenblick
133472 - 141081, zeche-sumpfgen - zeche-sumpfgen
133474 - 141082, zeche-tremonia - zeche-tremonia
133477 - 141084, zeche-vereinigte-carlsgluck - zeche-vereinigte-carlsgluck
133480 - 133615, zeche-vereinigte-louise-dortmund - zeche-lilie
133480 - 135006, zeche-vereinigte-louise-dortmund - zeche-lilie
133481 - 141092, zeche-vereinigte-norm - zeche-vereinigte-norm
133483 - 141096, zeche-wesselbank - zeche-wesselbank
133485 - 141093, zeche-vereinigte-westphalia - zeche-vereinigte-westphalia
133486 - 141097, zeche-westhausen - zeche-westhausen
133488 - 141098, zeche-wiendahlsbank - zeche-wiendahlsbank
133490 - 141094, zeche-vereinigte-wittwe-barop - zeche-vereinigte-wittwe-barop
133491 - 141099, zeche-zellerfeld - zeche-zellerfeld
133492 - 141100, zeche-zollern - zeche-zollern-schacht-2-mit-schachtgerust-der-zeche-wilhelmine-victoria-1
133494 - 141104, zeche-beeckerwerth - zeche-beeckerwerth
133495 - 141601, gewerkschaft-deutscher-kaiser - gewerkschaft-deutscher-kaiser
133495 - 141602, gewerkschaft-deutscher-kaiser - gewerkschaft-deutscher-kaiser
133498 - 141109, zeche-java - zeche-java
133500 - 141110, zeche-rheinpreussen - zeche-rheinpreussen
133503 - 141111, zeche-walsum - zeche-walsum
133506 - 141112, zeche-wilhelmine-mevissen - zeche-wilhelmine-mevissen
133507 - 134909, zeche-dachs-grevelsloch - zeche-dachs-grevelsloch
133510 - 133697, zeche-hortensia - zeche-hortensia
133510 - 134980, zeche-hortensia - zeche-hortensia
133512 - 135043, zeche-sengsbank - zeche-sengsbank
133513 - 133772, zeche-antonius - zeche-antonius
133513 - 141125, zeche-antonius - zeche-antonius
133513 - 141126, zeche-antonius - zeche-antonius
133514 - 135071, zeche-vereinigte-aufgottgewagt-ungewiss - zeche-vereinigte-aufgottgewagt-ungewiss
133516 - 133643, zeche-blankenburg - zeche-blankenburg
133516 - 134895, zeche-blankenburg - zeche-blankenburg
133517 - 133653, zeche-cleverbank - zeche-cleverbank
133517 - 134907, zeche-cleverbank - zeche-cleverbank
133519 - 134872, cornelius-erbstollen - cornelius-erbstollen
133520 - 135074, zeche-vereinigte-edeltraud - zeche-vereinigte-edeltraud
133521 - 134919, zeche-feigenbaum - zeche-feigenbaum
133522 - 134929, zeche-freiheit - zeche-freiheit
133524 - 134930, zeche-friedliche-nachbar - zeche-friedliche-nachbar
133525 - 133572, zeche-frischgewagt - zeche-frischgewagt
133525 - 134934, zeche-frischgewagt - zeche-frischgewagt
133526 - 134937, zeche-geduld - zeche-geduld
133527 - 134939, zeche-gesegnete-schiffahrt - zeche-gesegnete-schiffahrt
133528 - 133673, zeche-glucksstern - zeche-glucksstern
133528 - 134945, zeche-glucksstern - zeche-glucksstern
133529 - 134944, zeche-glucklicher-hermann - zeche-glucklicher-hermann
133530 - 134949, zeche-gustav-carl - zeche-gustav-carl
133531 - 134956, zeche-gutgluck-hattingen - zeche-gutgluck-hattingen
133532 - 134965, zeche-heinrich-wilhelm - zeche-heinrich-wilhelm
133533 - 134973, zeche-hermann-hattingen - zeche-hermann
133534 - 134975, zeche-hermanns-gesegnete-schiffahrt - zeche-hermanns-gesegnete-schiffahrt
133535 - 133584, herzkamper-erbstollen - herzkamper-erbstollen
133536 - 135084, zeche-vereinigte-himmelskrone - zeche-vereinigte-himmelskrone
133537 - 134979, zeche-hoffnungsthal - zeche-hoffnungsthal
133538 - 134981, zeche-hulsiepenbank - zeche-hulsiepenbank
133539 - 134984, zeche-isenberg-hattingen - zeche-isenberg-hattingen
133540 - 134985, zeche-jalousie - zeche-jalousie
133541 - 134988, zeche-johannessegen - zeche-johannessegen
133542 - 134990, zeche-jungmann - zeche-jungmann
133543 - 134997, zeche-kuh - zeche-kuh
133544 - 135000, zeche-lange - zeche-lange
133545 - 135015, zeche-mirbank - zeche-mirbank
133546 - 135019, zeche-muhlenbank-hattingen - zeche-muhlenbank
133547 - 135024, zeche-neugluck-hattingen - zeche-neugluck
133548 - 135022, Zeche Neu-Hattingen - zeche-neu-hattingen
133549 - 135031, zeche-petrus-segen - zeche-petrus-segen
133550 - 135040, zeche-schwarzer-rabe - zeche-schwarzer-rabe
133551 - 135038, zeche-saufberg - zeche-saufberg
133552 - 135094, zeche-vereinigte-schierbank - zeche-vereinigte-schierbank
133553 - 135042, zeche-selle-knapper - zeche-selle-knapper
133555 - 141702, stephansburger-erbstollen - stephansburger-erbstollen
133556 - 135068, zeche-unterste-kuh - zeche-unterste-kuh
133557 - 135099, zeche-verlorener-sohn - zeche-verlorener-sohn
133558 - 135101, zeche-vogelbruch - zeche-vogelbruch
133559 - 135096, zeche-vereinigte-wildenberg-vogelbruch - zeche-vereinigte-wildenberg-vogelbruch
133560 - 135104, zeche-wodan - zeche-wodan
133561 - 135106, zeche-zufalliggluck - zeche-zufalliggluck
133562 - 135069, zeche-vereinigte-adolar - zeche-vereinigte-adolar
133563 - 133644, zeche-alte-haase - zeche-alte-haase
133563 - 134882, zeche-alte-haase - zeche-alte-haase
133564 - 134900, zeche-buschbank - zeche-buschbank
133566 - 134903, zeche-caspar-balthasar - zeche-caspar-balthasar
133567 - 135072, zeche-vereinigte-concordia - zeche-vereinigte-concordia
133567 - 135073, zeche-vereinigte-concordia - zeche-vereinigte-concordia
133568 - 134911, zeche-dreckbank - zeche-dreckbank
133569 - 134913, zeche-eggerbank - zeche-eggerbank
133570 - 134920, zeche-feldgesbank - zeche-feldgesbank
